VIN;Número de Lote;Origem;Modelo;Nome Cliente;Destino;Cidade;Estado
93YCARRO001000805;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000806;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000807;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000808;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000809;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000810;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000811;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000812;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000813;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000814;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000815;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000816;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000817;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000818;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000819;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000820;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000821;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Eurovia Veiculos S/A;54510000, PE, Cabo de Santo Agostinho, Centro, Ante BR 101 Sul 2220, km 92;Cabo de Santo Agostinho;PE
93YCARRO001000822;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;REGENCE VEICULOS PECAS E SERVICOS LTDA;54270165, PE, Jabotao dos Guararapes, Curado,  Rua 80, nº330 lote 01 Quadra B;Jaboatao dos Guararapes;PE
93YCARRO001000823;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;REGENCE VEICULOS PECAS E SERVICOS LTDA;54270165, PE, Jabotao dos Guararapes, Curado,  Rua 80, nº330 lote 01 Quadra B;Jaboatao dos Guararapes;PE
93YCARRO001000824;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;REGENCE VEICULOS PECAS E SERVICOS LTDA;54270165, PE, Jabotao dos Guararapes, Curado,  Rua 80, nº330 lote 01 Quadra B;Jaboatao dos Guararapes;PE
93YCARRO001000825;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;REGENCE VEICULOS PECAS E SERVICOS LTDA;54270165, PE, Jabotao dos Guararapes, Curado,  Rua 80, nº330 lote 01 Quadra B;Jaboatao dos Guararapes;PE
93YCARRO001000826;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;REGENCE VEICULOS PECAS E SERVICOS LTDA;54270165, PE, Jabotao dos Guararapes, Curado,  Rua 80, nº330 lote 01 Quadra B;Jaboatao dos Guararapes;PE
93YCARRO001000827;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_Recife;1, PE, Recife;Recife;PR
93YCARRO001000828;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Locadora_Recife;1, PE, Recife;Recife;PR
93YCARRO001000829;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Locadora_Teresina;1, PI, Teresina;Teresina;PI
93YCARRO001000830;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000831;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000832;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000833;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000834;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000835;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000836;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000837;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000838;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000839;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000840;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000841;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Via Paris Bairro dos Noivos;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000842;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000843;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000844;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000845;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000846;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000847;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000848;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;VIA PARIS AUTOMOVEIS LTDA;64049010, PI, Teresina, Bairro dos Noivos, Av. João XXIII, 1950;Teresina;PI
93YCARRO001000849;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FANCAR CAMPO MOURAO;87300005, PR, Campo Mourao, AV CAPITAO INDIO BANDEIRA 2499;Campo Mourao;PR
93YCARRO001000850;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Open Veiculos Cascavel;85816290, PR, Cascavel, São Cristovão, Av. Brasil, 1339;Cascavel;PR
93YCARRO001000851;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Sandero;Open Veiculos Cascavel;85816290, PR, Cascavel, São Cristovão, Av. Brasil, 1339;Cascavel;BA
93YCARRO001000852;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000853;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000854;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000855;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000856;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000857;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000858;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Captur;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000859;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000860;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000861;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000862;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000863;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80220001, PR, Curitiba, Parolin, Av. Marechal Floriano Peixoto, 3588;Curitiba;PR
93YCARRO001000864;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;80050010, PR, Curitiba, Alto da XV, Av. Marechal Deodoro, 2262;Curitiba;PR
93YCARRO001000865;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;80050010, PR, Curitiba, Alto da XV, Av. Marechal Deodoro, 2262;Curitiba;PR
93YCARRO001000866;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80710370, PR, Curitiba, Campina do Siqueira, Rua Otelo Queirolo, nº 252;Curitiba;PR
93YCARRO001000867;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80710370, PR, Curitiba, Campina do Siqueira, Rua Otelo Queirolo, nº 252;Curitiba;PR
93YCARRO001000868;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80710370, PR, Curitiba, Campina do Siqueira, Rua Otelo Queirolo, nº 252;Curitiba;PR
93YCARRO001000869;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80710370, PR, Curitiba, Campina do Siqueira, Rua Otelo Queirolo, nº 252;Curitiba;PR
93YCARRO001000870;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;FORMULA COMERCIO DE AUTOMOVEIS LTDA;80710370, PR, Curitiba, Campina do Siqueira, Rua Otelo Queirolo, nº 252;Curitiba;PR
93YCARRO001000871;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GRANVEL GRANVILLE VEICULOS LTDA;85601275, PR, Fco. Beltrão, Av. Luiz Antonio Faedo, 2001;Francisco Beltrao;PR
93YCARRO001000872;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;FORMULA COMERCIO DE AUTOMOVEIS LTDA GP;85055010, PR, Guarapuava, AV MANOEL RIBAS 4638;Guarapuava;PR
93YCARRO001000873;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULAGUARAPUAVA;85055010, PR, Guarapuava, Conradinho, Av. Manoel Ribas, 4638;Guarapuava;PR
93YCARRO001000874;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULAGUARAPUAVA;85055010, PR, Guarapuava, Conradinho, Av. Manoel Ribas, 4638;Guarapuava;PR
93YCARRO001000875;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Nova Duster;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000876;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000877;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000878;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kangoo;FORMULA COMERCIO DE AUTOMOVEIS LTDA;86070545, PR, Londrina, Jd Shangri-la, Av Tiradentes, 977;Londrina;PR
93YCARRO001000879;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;FORMULA COMERCIO DE AUTOMOVEIS LTDA;87030120, PR, Maringá, Zona 07, Av. Colombo, 3981;Maringa;PR
93YCARRO001000880;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;FORMULA COMERCIO DE AUTOMOVEIS LTDA;87030120, PR, Maringá, Zona 07, Av. Colombo, 3981;Maringa;PR
93YCARRO001000881;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000882;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000883;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;GLOBO COMERCIO DE VEICULOS E PECAS LTDA;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000884;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO SJP;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000885;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO SJP;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000886;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO SJP;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000887;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;GLOBO SJP;83005450, PR, São José dos Pinhais, Centro, Av. das Torres, 2800;SAO JOSE DOS PINHAIS;PR
93YCARRO001000888;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;ROMA FRANCE R AUTOMOVEIS E SERVICOS;25085370, RJ, Duque de Caxias, AV KENNEDY 179, LETRA A;Duque de Caxias;RJ
93YCARRO001000889;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;ROMA FRANCE R AUTOMOVEIS E SERVICOS;25085370, RJ, Duque de Caxias, AV KENNEDY 179, LETRA A;Duque de Caxias;RJ
93YCARRO001000890;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;DINISA SUL DISTRIBUIDORA NITEROI DE VEICULOS LTDA;24350310, RJ, Niterói, Piratininga, Estrada Francisco da Cruz Nunes,  4718 Lote 26 Qd 424;Niteroi;RJ
93YCARRO001000891;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Auto France Cabo Frio;28940000, RJ, São Pedro da Aldeia, Balneario São Pedro da Aldeia, Rod Amaral Peixoto Km 106 Mod 1;Sao Pedro da Aldeia;RJ
93YCARRO001000892;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Gamboa Mossoró;59609700, RN, Mossoro, Nova Betania, Avenida João da Escóssia, 925;Mossoro;RN
93YCARRO001000893;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000894;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;OROCH;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000895;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000896;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000897;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kwid;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000898;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Master;Centro de distribuicao Portiguar Ltda;59140970, RN, Parnamirim, Pq das Nações, Av dos Astros 75;Parnamirim;RN
93YCARRO001000899;;830709, PR, São José dos Pinhais, Bairro Borda do Campo, Av. Renault, 1300, Borda do Campo;Kardian;Saga  Lemans Porto Velho;76806640, RO, Porto Velho, Bairro Floresta, Rua da Beira E 5770 Parte B;Porto Velho;RO
